武器種,名前,レア度,スロット1,スロット2,スロット3,入手時期,表示攻撃力,防御ボーナス,スキル系統1,スキル値1,スキル系統2,スキル値2,スキル系統3,スキル値3,スキル系統4,スキル値4,スキル系統5,スキル値5,スキル系統6,スキル値6,スキル系統7,スキル値7,生産素材1,個数,生産素材2,個数,生産素材3,個数,生産素材4,個数,仮番号
スラッシュアックス,竜姫の剣斧Ⅱ,0,3,2,0,0,190,0,会心撃【特殊】,3,毒ダメージ強化,1,,,,,,,,,,,,,,,,,,,
スラッシュアックス,ランドグリーズ,0,3,2,1,0,210,0,会心撃【特殊】,3,毒ダメージ強化,1,,,,,,,,,,,,,,,,,,,
スラッシュアックス,シスカ＝アルジャナルⅠ,0,2,1,0,0,180,0,会心撃【属性】,3,,,,,,,,,,,,,,,,,,,,,
スラッシュアックス,護雷剣斧シスカガルデ,0,3,2,1,0,210,0,会心撃【属性】,3,,,,,,,,,,,,,,,,,,,,,
スラッシュアックス,リオフラムグレイブⅠ,0,2,1,0,0,180,0,超会心,3,,,,,,,,,,,,,,,,,,,,,
スラッシュアックス,リオヴェルグレイブ,0,3,2,1,0,200,0,超会心,3,,,,,,,,,,,,,,,,,,,,,
スラッシュアックス,ウィルofシェイプⅠ,0,3,2,0,0,180,0,会心撃【属性】,3,,,,,,,,,,,,,,,,,,,,,
スラッシュアックス,ウィルofマインド,0,3,2,1,0,200,0,会心撃【属性】,3,,,,,,,,,,,,,,,,,,,,,
スラッシュアックス,アルシュセキュリスⅠ,0,3,2,0,0,200,0,集中,3,,,,,,,,,,,,,,,,,,,,,
スラッシュアックス,アーティアゼーガⅠ,0,2,2,2,0,170,0,,,,,,,,,,,,,,,,,,,,,,,
スラッシュアックス,アーティアゼーガⅡ,0,2,2,2,0,180,0,,,,,,,,,,,,,,,,,,,,,,,
スラッシュアックス,アルトエレガン,0,3,3,3,0,190,0,,,,,,,,,,,,,,,,,,,,,,,
スラッシュアックス,エスペラアックス,0,3,2,1,0,210,0,砥石使用高速化,2,見切り,2,,,,,,,,,,,,,,,,,,,
スラッシュアックス,闢暴斧ヤオガルケン,0,3,2,1,0,230,0,強化持続,3,,,,,,,,,,,,,,,,,,,,,
スラッシュアックス,鎖刃剣斧ペルスヴァル,0,3,2,1,0,220,0,集中,3,,,,,,,,,,,,,,,,,,,,,
チャージアックス,ホープアームズⅠ,0,0,0,0,0,90,0,,,,,,,,,,,,,,,,,,,,,,,
チャージアックス,ホープアームズⅡ,0,0,0,0,0,100,0,砥石使用高速化,1,,,,,,,,,,,,,,,,,,,,,
チャージアックス,ホープアームズⅢ,0,0,0,0,0,130,0,砥石使用高速化,1,見切り,1,,,,,,,,,,,,,,,,,,,
チャージアックス,ホープアームズⅣ,0,2,1,0,0,160,0,砥石使用高速化,2,見切り,1,,,,,,,,,,,,,,,,,,,
チャージアックス,ホープアームズⅤ,0,3,2,0,0,190,0,砥石使用高速化,2,見切り,1,,,,,,,,,,,,,,,,,,,
チャージアックス,ボーンアームズⅠ,0,0,0,0,0,110,0,砲弾装填,1,,,,,,,,,,,,,,,,,,,,,
チャージアックス,ボーンアームズⅡ,0,0,0,0,0,130,0,砲弾装填,1,攻撃,1,,,,,,,,,,,,,,,,,,,
チャージアックス,ボーンアームズⅢ,0,1,0,0,0,170,0,砲弾装填,2,攻撃,1,,,,,,,,,,,,,,,,,,,
チャージアックス,ボーンアームズⅣ,0,2,1,0,0,200,0,砲弾装填,2,攻撃,1,,,,,,,,,,,,,,,,,,,
チャージアックス,ハードボーンアームズ,0,3,2,1,0,230,0,砲弾装填,2,攻撃,2,,,,,,,,,,,,,,,,,,,
チャージアックス,ロートスピーダⅠ,0,0,0,0,0,120,0,高速変形,1,,,,,,,,,,,,,,,,,,,,,
チャージアックス,ロートスピーダⅡ,0,1,0,0,0,160,0,高速変形,2,,,,,,,,,,,,,,,,,,,,,
チャージアックス,ロートスピーダⅢ,0,2,1,0,0,190,0,高速変形,3,,,,,,,,,,,,,,,,,,,,,
チャージアックス,レーガスピーダ,0,3,2,1,0,220,0,高速変形,3,,,,,,,,,,,,,,,,,,,,,
チャージアックス,チャタアームズⅠ,0,0,0,0,0,110,0,ガード性能,1,,,,,,,,,,,,,,,,,,,,,
チャージアックス,チャタアームズⅡ,0,0,0,0,0,150,0,ガード性能,1,砲術,1,,,,,,,,,,,,,,,,,,,
チャージアックス,チャタアームズⅢ,0,2,1,0,0,180,0,ガード性能,2,砲術,1,,,,,,,,,,,,,,,,,,,
チャージアックス,チャタアームズⅣ,0,3,2,0,0,200,0,ガード性能,2,砲術,1,,,,,,,,,,,,,,,,,,,
チャージアックス,ラバラ・ブキリエⅠ,0,0,0,0,0,100,0,抜刀術【技】,1,,,,,,,,,,,,,,,,,,,,,
チャージアックス,ラバラ・ブキリエⅡ,0,0,0,0,0,120,0,抜刀術【技】,1,会心撃【特殊】,1,,,,,,,,,,,,,,,,,,,
チャージアックス,ラバラ・ブキリエⅢ,0,2,1,0,0,150,0,抜刀術【技】,1,会心撃【特殊】,1,,,,,,,,,,,,,,,,,,,
チャージアックス,ラバラ・ブキリエⅣ,0,3,2,0,0,180,0,抜刀術【技】,2,会心撃【特殊】,1,,,,,,,,,,,,,,,,,,,
チャージアックス,刺花盾斧エウメノス,0,3,2,1,0,200,0,抜刀術【技】,2,会心撃【特殊】,1,,,,,,,,,,,,,,,,,,,
チャージアックス,ウズ・ヴァレロヤⅠ,0,0,0,0,0,160,0,強化持続,2,,,,,,,,,,,,,,,,,,,,,
チャージアックス,ウズ・ヴァレロヤⅡ,0,2,1,0,0,190,0,強化持続,2,,,,,,,,,,,,,,,,,,,,,
チャージアックス,ウズ・ヴァレロヤⅢ,0,3,2,0,0,220,0,強化持続,3,,,,,,,,,,,,,,,,,,,,,
チャージアックス,波濤盾斧ヴァレロヤ,0,3,2,1,0,240,0,強化持続,3,,,,,,,,,,,,,,,,,,,,,
チャージアックス,ププロガーダーⅠ,0,0,0,0,0,140,0,ガード強化,2,,,,,,,,,,,,,,,,,,,,,
チャージアックス,ププロガーダーⅡ,0,2,1,0,0,170,0,ガード強化,2,,,,,,,,,,,,,,,,,,,,,
チャージアックス,ププロガーダーⅢ,0,3,2,0,0,200,0,ガード強化,3,,,,,,,,,,,,,,,,,,,,,
チャージアックス,ププロ盾斧デンドーラ,0,3,2,1,0,220,0,ガード強化,3,,,,,,,,,,,,,,,,,,,,,
チャージアックス,レ・アストラペⅠ,0,0,0,0,0,140,0,集中,1,砲弾装填,1,,,,,,,,,,,,,,,,,,,
チャージアックス,レ・アストラペⅡ,0,2,1,0,0,170,0,集中,1,砲弾装填,1,,,,,,,,,,,,,,,,,,,
チャージアックス,レ・アストラペⅢ,0,3,2,0,0,200,0,集中,2,砲弾装填,1,,,,,,,,,,,,,,,,,,,
チャージアックス,煌雷盾斧アストラペ,0,3,2,1,0,220,0,集中,2,砲弾装填,1,,,,,,,,,,,,,,,,,,,
チャージアックス,アラクネスケイルⅠ,0,0,0,0,0,120,0,攻めの守勢,1,ガード性能,1,,,,,,,,,,,,,,,,,,,
チャージアックス,アラクネスケイルⅡ,0,2,1,0,0,150,0,攻めの守勢,1,ガード性能,1,,,,,,,,,,,,,,,,,,,
チャージアックス,アラクネスケイルⅢ,0,3,2,0,0,180,0,攻めの守勢,2,ガード性能,1,,,,,,,,,,,,,,,,,,,
チャージアックス,アラクネサイズ,0,3,2,1,0,200,0,攻めの守勢,2,ガード性能,1,,,,,,,,,,,,,,,,,,,
チャージアックス,風爪盾斧Ⅰ,0,0,0,0,0,140,0,集中,2,飛燕,1,,,,,,,,,,,,,,,,,,,
チャージアックス,風爪盾斧Ⅱ,0,2,1,0,0,170,0,集中,2,飛燕,1,,,,,,,,,,,,,,,,,,,
チャージアックス,風爪盾斧Ⅲ,0,3,2,0,0,200,0,集中,3,飛燕,1,,,,,,,,,,,,,,,,,,,
チャージアックス,風爪盾斧タメバミ,0,3,2,1,0,220,0,集中,3,飛燕,1,,,,,,,,,,,,,,,,,,,
チャージアックス,ヌ・プウェザⅠ,0,1,0,0,0,170,0,高速変形,2,,,,,,,,,,,,,,,,,,,,,
チャージアックス,ヌ・プウェザⅡ,0,3,2,0,0,210,0,高速変形,3,,,,,,,,,,,,,,,,,,,,,
チャージアックス,獄焔盾斧プウェザ,0,3,2,1,0,230,0,高速変形,3,,,,,,,,,,,,,,,,,,,,,
チャージアックス,白炎斧アルリオスⅠ,0,1,0,0,0,160,0,達人芸,1,会心撃【属性】,1,,,,,,,,,,,,,,,,,,,
チャージアックス,白炎斧アルリオスⅡ,0,2,1,0,0,180,0,達人芸,1,会心撃【属性】,1,,,,,,,,,,,,,,,,,,,
チャージアックス,灰滅斧ガルデリオス,0,3,2,1,0,220,0,達人芸,1,会心撃【属性】,1,,,,,,,,,,,,,,,,,,,
チャージアックス,異界の炎Ⅰ,0,1,0,0,0,140,0,攻めの守勢,2,,,,,,,,,,,,,,,,,,,,,
チャージアックス,異界の炎Ⅱ,0,2,1,0,0,170,0,攻めの守勢,3,,,,,,,,,,,,,,,,,,,,,
チャージアックス,遺恨【エンミティ】,0,3,2,1,0,210,0,攻めの守勢,3,,,,,,,,,,,,,,,,,,,,,
チャージアックス,ガルシュブラドラⅠ,0,1,1,0,0,170,0,ガード性能,2,,,,,,,,,,,,,,,,,,,,,
チャージアックス,ガルシュブラドラⅡ,0,2,2,0,0,210,0,ガード性能,2,,,,,,,,,,,,,,,,,,,,,
チャージアックス,護鎖刃盾斧ガルヴァン,0,3,3,1,0,240,0,ガード性能,2,,,,,,,,,,,,,,,,,,,,,
チャージアックス,ポイジングティアⅠ,0,2,1,0,0,180,0,抜刀術【力】,2,抜刀術【技】,1,,,,,,,,,,,,,,,,,,,
チャージアックス,ポイジングティアⅡ,0,2,1,0,0,200,0,抜刀術【力】,2,抜刀術【技】,2,,,,,,,,,,,,,,,,,,,
チャージアックス,ヴェノムシルベルテ,0,3,2,1,0,230,0,抜刀術【力】,3,抜刀術【技】,2,,,,,,,,,,,,,,,,,,,
チャージアックス,ディア＝ルテミスⅠ,0,2,1,0,0,160,0,会心撃【特殊】,2,毒ダメージ強化,1,,,,,,,,,,,,,,,,,,,
チャージアックス,ディア＝ルテミスⅡ,0,3,2,0,0,190,0,会心撃【特殊】,3,毒ダメージ強化,1,,,,,,,,,,,,,,,,,,,
チャージアックス,ディア＝ルテミア,0,3,2,1,0,210,0,会心撃【特殊】,3,毒ダメージ強化,1,,,,,,,,,,,,,,,,,,,
チャージアックス,炎斧アクセリオンⅠ,0,2,1,0,0,190,0,超会心,3,,,,,,,,,,,,,,,,,,,,,
チャージアックス,紅蓮斧ユニオリオン,0,3,2,1,0,210,0,超会心,3,,,,,,,,,,,,,,,,,,,,,
チャージアックス,フォースofフォールⅠ,0,3,2,0,0,180,0,会心撃【属性】,3,,,,,,,,,,,,,,,,,,,,,
チャージアックス,フォースofルイン,0,3,2,1,0,210,0,会心撃【属性】,3,,,,,,,,,,,,,,,,,,,,,
チャージアックス,アルシュブラドラⅠ,0,3,2,0,0,200,0,ガード性能,3,,,,,,,,,,,,,,,,,,,,,
チャージアックス,アーティアガードⅠ,0,2,2,2,0,170,0,,,,,,,,,,,,,,,,,,,,,,,
チャージアックス,アーティアガードⅡ,0,2,2,2,0,180,0,,,,,,,,,,,,,,,,,,,,,,,
チャージアックス,テンプス・ギア,0,3,3,3,0,190,0,,,,,,,,,,,,,,,,,,,,,,,
チャージアックス,エスペラアームズ,0,3,2,1,0,210,0,砥石使用高速化,2,見切り,2,,,,,,,,,,,,,,,,,,,
チャージアックス,纏盾斧ジャマカクタル,0,3,2,1,0,220,0,ガード性能,3,砲術,1,,,,,,,,,,,,,,,,,,,
チャージアックス,鎖刃盾斧ゴーヴァン,0,3,2,1,0,220,0,ガード性能,3,,,,,,,,,,,,,,,,,,,,,
操虫棍,ホープロッドⅠ,0,0,0,0,0,90,0,,,,,,,,,,,,,,,,,,,,,,,
操虫棍,ホープロッドⅡ,0,0,0,0,0,100,0,砥石使用高速化,1,,,,,,,,,,,,,,,,,,,,,
操虫棍,ホープロッドⅢ,0,0,0,0,0,130,0,砥石使用高速化,1,見切り,1,,,,,,,,,,,,,,,,,,,
操虫棍,ホープロッドⅣ,0,2,1,0,0,160,0,砥石使用高速化,2,見切り,1,,,,,,,,,,,,,,,,,,,
操虫棍,ホープロッドⅤ,0,3,2,0,0,190,0,砥石使用高速化,2,見切り,1,,,,,,,,,,,,,,,,,,,
操虫棍,ボーンロッドⅠ,0,0,0,0,0,110,0,集中,1,,,,,,,,,,,,,,,,,,,,,
操虫棍,ボーンロッドⅡ,0,0,0,0,0,130,0,集中,1,攻撃,1,,,,,,,,,,,,,,,,,,,
操虫棍,ボーンロッドⅢ,0,1,0,0,0,170,0,集中,2,攻撃,1,,,,,,,,,,,,,,,,,,,
操虫棍,ボーンロッドⅣ,0,2,1,0,0,200,0,集中,3,攻撃,1,,,,,,,,,,,,,,,,,,,
操虫棍,エアリアルグレイブ,0,3,2,1,0,230,0,集中,3,攻撃,1,,,,,,,,,,,,,,,,,,,
操虫棍,アイアンゲイルⅠ,0,0,0,0,0,120,0,抜刀術【技】,1,,,,,,,,,,,,,,,,,,,,,
操虫棍,アイアンゲイルⅡ,0,1,1,0,0,160,0,抜刀術【技】,2,,,,,,,,,,,,,,,,,,,,,
操虫棍,アイアンゲイルⅢ,0,2,2,0,0,190,0,抜刀術【技】,2,,,,,,,,,,,,,,,,,,,,,
操虫棍,クロムゲイル,0,3,3,1,0,220,0,抜刀術【技】,3,,,,,,,,,,,,,,,,,,,,,
操虫棍,チャタロッドⅠ,0,0,0,0,0,110,0,強化持続,1,,,,,,,,,,,,,,,,,,,,,
操虫棍,チャタロッドⅡ,0,0,0,0,0,150,0,強化持続,2,,,,,,,,,,,,,,,,,,,,,
操虫棍,チャタロッドⅢ,0,2,1,0,0,180,0,強化持続,2,,,,,,,,,,,,,,,,,,,,,
操虫棍,チャタロッドⅣ,0,3,2,0,0,210,0,強化持続,3,,,,,,,,,,,,,,,,,,,,,
操虫棍,ラバラ・アフプニⅠ,0,0,0,0,0,100,0,抜刀術【技】,1,,,,,,,,,,,,,,,,,,,,,
操虫棍,ラバラ・アフプニⅡ,0,0,0,0,0,120,0,抜刀術【技】,1,会心撃【特殊】,1,,,,,,,,,,,,,,,,,,,
操虫棍,ラバラ・アフプニⅢ,0,2,1,0,0,150,0,抜刀術【技】,1,会心撃【特殊】,1,,,,,,,,,,,,,,,,,,,
操虫棍,ラバラ・アフプニⅣ,0,3,2,0,0,180,0,抜刀術【技】,2,会心撃【特殊】,1,,,,,,,,,,,,,,,,,,,
操虫棍,刺花棍ストルペルマ,0,3,2,1,0,200,0,抜刀術【技】,2,会心撃【特殊】,1,,,,,,,,,,,,,,,,,,,
操虫棍,バーラグレイブⅠ,0,0,0,0,0,110,0,強化持続,1,,,,,,,,,,,,,,,,,,,,,
操虫棍,バーラグレイブⅡ,0,1,0,0,0,150,0,強化持続,2,,,,,,,,,,,,,,,,,,,,,
操虫棍,バーラグレイブⅢ,0,2,1,0,0,160,0,強化持続,2,,,,,,,,,,,,,,,,,,,,,
操虫棍,バーラグレイブⅣ,0,3,2,0,0,190,0,強化持続,3,,,,,,,,,,,,,,,,,,,,,
操虫棍,沙海棍ウスラティエ,0,3,2,1,0,210,0,強化持続,3,,,,,,,,,,,,,,,,,,,,,
操虫棍,レ・ハリリンタルⅠ,0,0,0,0,0,140,0,集中,1,チャージマスター,1,,,,,,,,,,,,,,,,,,,
操虫棍,レ・ハリリンタルⅡ,0,2,1,0,0,170,0,集中,1,チャージマスター,1,,,,,,,,,,,,,,,,,,,
操虫棍,レ・ハリリンタルⅢ,0,3,2,0,0,200,0,集中,2,チャージマスター,1,,,,,,,,,,,,,,,,,,,
操虫棍,煌雷棍ハリリンタル,0,3,2,1,0,220,0,集中,2,チャージマスター,1,,,,,,,,,,,,,,,,,,,
操虫棍,スニークロッドⅠ,0,0,0,0,0,120,0,チャージマスター,1,集中,1,,,,,,,,,,,,,,,,,,,
操虫棍,スニークロッドⅡ,0,2,1,0,0,150,0,チャージマスター,1,集中,1,,,,,,,,,,,,,,,,,,,
操虫棍,スニークロッドⅢ,0,3,2,0,0,180,0,チャージマスター,2,集中,1,,,,,,,,,,,,,,,,,,,
操虫棍,ハイスニークロッド,0,3,2,1,0,200,0,チャージマスター,2,集中,1,,,,,,,,,,,,,,,,,,,
操虫棍,赫炎の三叉戟Ⅰ,0,0,0,0,0,130,0,強化持続,2,,,,,,,,,,,,,,,,,,,,,
操虫棍,赫炎の三叉戟Ⅱ,0,2,1,0,0,180,0,強化持続,3,,,,,,,,,,,,,,,,,,,,,
操虫棍,赫炎叉戟バドラ,0,3,2,1,0,210,0,強化持続,3,,,,,,,,,,,,,,,,,,,,,
操虫棍,護火竜棍Ⅰ,0,1,0,0,0,160,0,達人芸,1,会心撃【属性】,1,,,,,,,,,,,,,,,,,,,
操虫棍,護火竜棍Ⅱ,0,2,1,0,0,180,0,達人芸,1,会心撃【属性】,1,,,,,,,,,,,,,,,,,,,
操虫棍,護火竜棍【白妙】,0,3,2,1,0,210,0,達人芸,1,会心撃【属性】,1,,,,,,,,,,,,,,,,,,,
操虫棍,ダハ・チャドⅠ,0,3,2,0,0,190,0,強化持続,3,,,,,,,,,,,,,,,,,,,,,
操虫棍,断崖のグムゲル,0,3,2,1,0,210,0,強化持続,3,,,,,,,,,,,,,,,,,,,,,
操虫棍,異界の三鈷杵Ⅰ,0,1,0,0,0,140,0,集中,2,,,,,,,,,,,,,,,,,,,,,
操虫棍,異界の三鈷杵Ⅱ,0,2,1,0,0,170,0,集中,3,,,,,,,,,,,,,,,,,,,,,
操虫棍,遺戒【テスタメント】,0,3,2,1,0,210,0,集中,3,,,,,,,,,,,,,,,,,,,,,
操虫棍,ガルシュトゥルディスⅠ,0,1,1,0,0,170,0,強化持続,2,,,,,,,,,,,,,,,,,,,,,
操虫棍,ガルシュトゥルディスⅡ,0,2,2,0,0,210,0,強化持続,2,,,,,,,,,,,,,,,,,,,,,
操虫棍,護鎖刃戟ガルシュトア,0,3,3,1,0,240,0,強化持続,2,,,,,,,,,,,,,,,,,,,,,
操虫棍,怪鳥矛Ⅰ,0,2,1,0,0,180,0,強化持続,2,,,,,,,,,,,,,,,,,,,,,
操虫棍,怪鳥矛Ⅱ,0,3,2,0,0,210,0,強化持続,3,,,,,,,,,,,,,,,,,,,,,
操虫棍,赤甲大嘴の怪鳥矛,0,3,2,1,0,220,0,強化持続,3,,,,,,,,,,,,,,,,,,,,,
操虫棍,プリンセスレガリアⅠ,0,2,1,0,0,160,0,会心撃【特殊】,2,毒ダメージ強化,1,,,,,,,,,,,,,,,,,,,
操虫棍,プリンセスレガリアⅡ,0,3,2,0,0,190,0,会心撃【特殊】,3,毒ダメージ強化,1,,,,,,,,,,,,,,,,,,,
操虫棍,クイーンレガリア,0,3,2,1,0,210,0,会心撃【特殊】,3,毒ダメージ強化,1,,,,,,,,,,,,,,,,,,,
操虫棍,カラム＝アルジャナルⅠ,0,2,1,0,0,180,0,会心撃【属性】,3,,,,,,,,,,,,,,,,,,,,,
操虫棍,護雷棍カラムガルデ,0,3,2,1,0,210,0,会心撃【属性】,3,,,,,,,,,,,,,,,,,,,,,
操虫棍,ブリザードロッドⅠ,0,2,1,0,0,200,0,集中,3,,,,,,,,,,,,,,,,,,,,,
操虫棍,サフィードブリザード,0,3,2,1,0,230,0,集中,3,,,,,,,,,,,,,,,,,,,,,
操虫棍,グラビディファーレンⅠ,0,2,2,0,0,220,0,抜刀術【力】,3,,,,,,,,,,,,,,,,,,,,,
操虫棍,グラビアルティーダ,0,3,3,1,0,250,0,抜刀術【力】,3,,,,,,,,,,,,,,,,,,,,,
操虫棍,火竜棍Ⅰ,0,2,1,0,0,180,0,超会心,3,,,,,,,,,,,,,,,,,,,,,
操虫棍,火竜棍【炎舞】,0,3,2,1,0,200,0,超会心,3,,,,,,,,,,,,,,,,,,,,,
操虫棍,エイムofトリックⅠ,0,3,2,0,0,180,0,会心撃【属性】,3,,,,,,,,,,,,,,,,,,,,,
操虫棍,エイムofイリューズ,0,3,2,1,0,200,0,会心撃【属性】,3,,,,,,,,,,,,,,,,,,,,,
操虫棍,アルシュトゥルディスⅠ,0,3,2,0,0,200,0,強化持続,3,,,,,,,,,,,,,,,,,,,,,
操虫棍,アーティアロッドⅠ,0,2,2,2,0,170,0,,,,,,,,,,,,,,,,,,,,,,,
操虫棍,アーティアロッドⅡ,0,2,2,2,0,180,0,,,,,,,,,,,,,,,,,,,,,,,
操虫棍,ディプリエリカ,0,3,3,3,0,190,0,,,,,,,,,,,,,,,,,,,,,,,
操虫棍,エスペラロッド,0,3,2,1,0,210,0,砥石使用高速化,2,見切り,2,,,,,,,,,,,,,,,,,,,
操虫棍,纏棍ラーフポーカ,0,3,2,1,0,230,0,強化持続,3,,,,,,,,,,,,,,,,,,,,,
操虫棍,鎖刃戟トーア,0,3,2,1,0,220,0,強化持続,3,,,,,,,,,,,,,,,,,,,,,
ライトボウガン,ホープバレットⅠ,0,0,0,0,0,90,0,,,,,,,,,,,,,,,,,,,,,,,
ライトボウガン,ホープバレットⅡ,0,0,0,0,0,100,0,弾導強化,1,,,,,,,,,,,,,,,,,,,,,
ライトボウガン,ホープバレットⅢ,0,0,0,0,0,130,0,弾導強化,1,見切り,1,,,,,,,,,,,,,,,,,,,
ライトボウガン,ホープバレットⅣ,0,2,1,0,0,160,0,弾導強化,2,見切り,1,,,,,,,,,,,,,,,,,,,
ライトボウガン,ホープバレットⅤ,0,3,2,0,0,190,0,弾導強化,3,見切り,1,,,,,,,,,,,,,,,,,,,
ライトボウガン,クックアンガーⅠ,0,2,1,0,0,180,0,弾導強化,2,,,,,,,,,,,,,,,,,,,,,
ライトボウガン,クックアンガーⅡ,0,3,2,0,0,210,0,弾導強化,3,,,,,,,,,,,,,,,,,,,,,
ライトボウガン,クックカウンター,0,3,2,1,0,220,0,弾導強化,3,,,,,,,,,,,,,,,,,,,,,
ライトボウガン,レイofヴァイスⅠ,0,3,2,0,0,180,0,会心撃【属性】,3,,,,,,,,,,,,,,,,,,,,,
ライトボウガン,レイofインサニティ,0,3,2,1,0,200,0,会心撃【属性】,3,,,,,,,,,,,,,,,,,,,,,
ライトボウガン,レ・メドルギシュⅠ,0,0,0,0,0,140,0,ファーストショット,1,ＫＯ術,1,,,,,,,,,,,,,,,,,,,
ライトボウガン,レ・メドルギシュⅡ,0,2,1,0,0,170,0,ファーストショット,1,ＫＯ術,1,,,,,,,,,,,,,,,,,,,
ライトボウガン,レ・メドルギシュⅢ,0,3,2,0,0,200,0,ファーストショット,2,ＫＯ術,1,,,,,,,,,,,,,,,,,,,
ライトボウガン,煌雷銃メドルギシュ,0,3,2,1,0,220,0,ファーストショット,2,ＫＯ術,1,,,,,,,,,,,,,,,,,,,
ライトボウガン,闢裂弩Ⅰ,0,0,0,0,0,140,0,ファーストショット,1,,,,,,,,,,,,,,,,,,,,,
ライトボウガン,闢裂弩Ⅱ,0,1,0,0,0,180,0,ファーストショット,2,,,,,,,,,,,,,,,,,,,,,
ライトボウガン,闢裂弩Ⅲ,0,2,1,0,0,210,0,ファーストショット,3,,,,,,,,,,,,,,,,,,,,,
ライトボウガン,護闢裂弩Ⅰ,0,1,1,0,0,190,0,ＫＯ術,2,,,,,,,,,,,,,,,,,,,,,
ライトボウガン,護闢裂弩Ⅱ,0,2,2,0,0,220,0,ＫＯ術,3,,,,,,,,,,,,,,,,,,,,,
ライトボウガン,護闢裂弩ガルグマクレ,0,3,3,1,0,250,0,ＫＯ術,3,,,,,,,,,,,,,,,,,,,,,
ライトボウガン,チェーンブリッツⅠ,0,0,0,0,0,120,0,フォースショット,1,,,,,,,,,,,,,,,,,,,,,
ライトボウガン,チェーンブリッツⅡ,0,1,0,0,0,160,0,フォースショット,2,,,,,,,,,,,,,,,,,,,,,
ライトボウガン,チェーンブリッツⅢ,0,2,1,0,0,190,0,フォースショット,2,,,,,,,,,,,,,,,,,,,,,
ライトボウガン,ハイチェーンブリッツ,0,3,2,1,0,220,0,フォースショット,3,,,,,,,,,,,,,,,,,,,,,
ライトボウガン,タイタングレネードⅠ,0,2,2,0,0,210,0,特殊射撃強化,2,,,,,,,,,,,,,,,,,,,,,
ライトボウガン,タイタンパンツァー,0,3,3,1,0,240,0,特殊射撃強化,2,,,,,,,,,,,,,,,,,,,,,
ライトボウガン,護火竜砲Ⅰ,0,1,0,0,0,160,0,会心撃【属性】,1,弾導強化,1,,,,,,,,,,,,,,,,,,,
ライトボウガン,護火竜砲Ⅱ,0,2,1,0,0,180,0,会心撃【属性】,2,弾導強化,1,,,,,,,,,,,,,,,,,,,
ライトボウガン,白鳳護火竜砲,0,3,2,1,0,210,0,会心撃【属性】,2,弾導強化,1,,,,,,,,,,,,,,,,,,,
ライトボウガン,火竜砲Ⅰ,0,2,1,0,0,180,0,超会心,3,,,,,,,,,,,,,,,,,,,,,
ライトボウガン,鳳仙火竜砲,0,3,2,1,0,200,0,超会心,3,,,,,,,,,,,,,,,,,,,,,
ライトボウガン,アサルトコンガⅠ,0,0,0,0,0,120,0,特殊射撃強化,1,,,,,,,,,,,,,,,,,,,,,
ライトボウガン,アサルトコンガⅡ,0,2,1,1,0,170,0,特殊射撃強化,1,ファーストショット,1,,,,,,,,,,,,,,,,,,,
ライトボウガン,コンバットコンガ,0,3,3,1,0,220,0,特殊射撃強化,2,ファーストショット,1,,,,,,,,,,,,,,,,,,,
ライトボウガン,テイルストリングⅠ,0,2,1,0,0,200,0,ファーストショット,3,,,,,,,,,,,,,,,,,,,,,
ライトボウガン,テイルカタパルト,0,3,2,1,0,230,0,ファーストショット,3,,,,,,,,,,,,,,,,,,,,,
ライトボウガン,ヴァルキリーファイアⅠ,0,2,1,0,0,160,0,フォースショット,2,毒ダメージ強化,1,,,,,,,,,,,,,,,,,,,
ライトボウガン,ヴァルキリーファイアⅡ,0,3,2,0,0,190,0,フォースショット,3,毒ダメージ強化,1,,,,,,,,,,,,,,,,,,,
ライトボウガン,ヴァルキリーフレイム,0,3,2,1,0,210,0,フォースショット,3,毒ダメージ強化,1,,,,,,,,,,,,,,,,,,,
ライトボウガン,ハンターライフルⅠ,0,0,0,0,0,110,0,ファーストショット,1,,,,,,,,,,,,,,,,,,,,,
ライトボウガン,ハンターライフルⅡ,0,0,0,0,0,130,0,ファーストショット,1,攻撃,1,,,,,,,,,,,,,,,,,,,
ライトボウガン,ハンターライフルⅢ,0,1,0,0,0,170,0,ファーストショット,2,攻撃,1,,,,,,,,,,,,,,,,,,,
ライトボウガン,ハンターライフルⅣ,0,2,1,0,0,200,0,ファーストショット,3,攻撃,1,,,,,,,,,,,,,,,,,,,
ライトボウガン,パワーライフル,0,3,2,1,0,230,0,ファーストショット,3,攻撃,1,,,,,,,,,,,,,,,,,,,
ライトボウガン,バル＝アルジャナルⅠ,0,2,1,0,0,180,0,会心撃【属性】,3,,,,,,,,,,,,,,,,,,,,,
ライトボウガン,護雷弩バルガルデ,0,3,2,1,0,210,0,会心撃【属性】,3,,,,,,,,,,,,,,,,,,,,,
ライトボウガン,異界の銃火Ⅰ,0,1,0,0,0,140,0,フォースショット,2,,,,,,,,,,,,,,,,,,,,,
ライトボウガン,異界の銃火Ⅱ,0,2,1,0,0,170,0,フォースショット,3,,,,,,,,,,,,,,,,,,,,,
ライトボウガン,遺霊【スピリット】,0,3,2,1,0,210,0,フォースショット,3,,,,,,,,,,,,,,,,,,,,,
ライトボウガン,赫炎の甲軽弩Ⅰ,0,0,0,0,0,130,0,砲術,2,,,,,,,,,,,,,,,,,,,,,
